id,employee,gender,age,since_first_date,cust_type,res_index,for_idx,sp_index,channel,res_code,active,income,cate,saving_account,guarantees,payroll,junior,mortgage,shortdeposit,mediumdeposit,longdeposit,pensions,taxes,securities,homeacc,directdebit,fund,eaccount,loans,credit_card
1378227,N,V,20,6,1,S,N,,KHK,38,1,68691.36,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378218,N,H,36,6,1,S,N,,KHK,38,1,39767.76,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378213,N,V,28,6,1,S,N,,KHK,28,1,190123.5,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378209,N,V,41,6,1,S,N,,KHK,30,1,47357.16,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378204,N,H,48,6,1,S,N,,KHK,3,1,,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378201,N,V,59,6,1,S,N,,KHK,48,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378190,N,H,36,6,1,S,N,,KHK,50,1,41327.22,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378185,N,H,39,6,1,S,N,,KHK,12,1,32648.28,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378179,N,V,20,6,1,S,N,,KHK,28,1,230862.69,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378177,N,V,48,6,1,S,N,,KHK,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378171,N,V,38,6,1,S,N,,KHK,30,0,,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378170,N,V,38,16,1,S,S,,RED,28,1,42655.44,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378169,N,V,25,5,1,S,N,,KHK,24,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378163,N,V,30,6,1,S,N,,KHK,46,0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378153,N,V,40,6,1,S,N,,KHK,46,0,43628.91,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378145,N,H,60,6,1,S,N,,KHK,8,0,88530.27,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378141,N,V,68,6,1,S,N,,KHK,8,1,214147.44,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378140,N,V,74,6,1,S,N,,KHK,28,1,70986.75,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378138,N,H,48,6,1,S,N,,KHK,38,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378128,N,V,61,6,1,S,N,,KHK,8,1,96288.99,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378124,N,H,34,6,1,S,N,,KHK,28,0,58259.7,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378123,N,V,38,6,1,S,N,,KHK,28,1,179875.59,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378121,N,V,51,6,1,S,N,,KHK,24,1,111329.25,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378117,N,V,43,6,1,S,N,,KHK,18,1,106223.85,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378113,N,V,54,6,1,S,N,,KHK,8,0,95012.46,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378109,N,V,39,6,1,S,N,,KHK,29,1,90243.54,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378106,N,V,33,16,1,S,N,,RED,48,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378094,N,H,25,6,1,S,N,,KHL,46,0,54506.37,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378086,N,H,31,6,1,S,N,,KHK,29,1,66381.78,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378085,N,V,36,6,1,S,N,,KHK,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378082,N,V,81,6,1,S,N,,KHK,41,1,93368.76,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378081,N,V,36,6,1,S,S,,KHK,8,0,85536.21,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378080,N,V,20,6,1,S,N,,KHK,13,1,131692.05,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378078,N,H,55,6,1,S,N,,KHL,28,1,124131.42,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378076,N,V,20,16,1,S,N,,RED,41,0,154155.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378075,N,H,39,6,1,S,N,,KHK,33,1,135706.29,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378073,N,H,29,16,1,S,N,,RED,41,1,47366.61,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378072,N,H,48,6,1,S,N,,KHK,29,1,81994.23,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378071,N,V,42,6,1,S,N,,KAT,19,1,75946.38,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378066,N,V,35,6,1,S,S,,KHK,11,1,47110.08,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378063,N,H,55,6,1,S,N,,KHK,3,1,72469.65,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378060,N,H,14,6,1,S,N,,KFA,28,1,101492.34,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378059,N,H,12,6,1,S,N,,KFA,28,1,101492.34,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378058,N,H,76,6,1,S,N,,KFA,28,1,65056.14,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1378052,N,H,6,6,1,S,N,,KFC,22,1,,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378050,N,V,57,6,1,S,N,,KFA,28,1,54898.23,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1378049,N,H,6,6,1,S,N,,KFC,22,1,,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378048,N,V,11,6,1,S,N,,KFA,28,1,128165.07,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378043,N,H,8,6,1,S,N,,KFC,6,1,88322.13,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378038,N,V,9,6,1,S,N,,KFC,22,1,,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378035,N,V,2,6,1,S,N,,KAT,31,1,,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378026,N,V,38,6,1,S,N,,KHK,21,1,37157.64,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378024,N,V,33,6,1,S,N,,KHK,48,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378015,N,H,33,6,1,S,N,,KHL,41,1,84256.95,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378014,N,H,31,6,1,S,N,,KHK,3,1,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378010,N,H,36,6,1,S,N,,KHL,18,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378008,N,V,61,6,1,S,S,,KHK,30,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378005,N,V,44,6,1,S,N,,KHK,28,1,110000.16,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378004,N,H,56,6,1,S,N,,KHL,28,1,154253.4,01 - TOP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1378003,N,H,38,6,1,S,N,,KHL,29,1,296510.25,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378002,N,H,28,6,1,S,N,,KHK,28,1,81941.19,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378001,N,H,34,6,1,S,N,,KHK,28,1,104518.53,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377998,N,V,28,6,1,S,N,,KHK,28,1,40548.69,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377997,N,H,80,6,1,S,N,,KHL,28,1,85360.29,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377996,N,V,42,6,1,S,N,,KHK,18,1,91366.05,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377994,N,H,34,6,1,S,N,,KHL,21,1,49188.42,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377992,N,V,42,6,1,S,N,,KHK,29,0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377991,N,V,28,6,1,S,N,,KHK,12,1,45099.33,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377988,N,V,36,16,1,S,S,,RED,3,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377985,N,H,38,6,1,S,N,,KHL,28,0,132082.56,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377983,N,H,36,6,1,S,N,,KHK,28,1,97794.24,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377978,N,V,46,6,1,S,N,,KHK,1,0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377977,N,V,41,6,1,S,N,,KHL,50,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377974,N,V,36,6,1,S,N,,KHL,46,1,46960.68,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377958,N,V,37,6,1,S,N,,KHK,6,1,89205.63,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377955,N,V,41,6,1,S,N,,KHK,11,1,45634.38,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377950,N,V,42,6,1,S,N,,KHK,29,1,90991.92,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377945,N,H,82,6,1,S,N,,KHK,28,1,101866.8,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377942,N,V,33,6,1,S,N,,KHL,49,1,67065.78,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377941,N,V,38,6,1,S,N,,KHK,20,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377935,N,V,38,6,1,S,N,,KHK,47,1,89230.8,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377928,N,V,28,6,1,S,N,,KHK,11,1,65991.81,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377923,N,V,44,6,1,S,N,,KHL,30,1,54919.53,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377922,N,H,29,6,1,S,N,,KHK,28,1,69485.85,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377921,N,V,36,6,1,S,N,,KHK,6,1,65080.5,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377918,N,V,63,6,1,S,N,,KHL,41,1,35867.52,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377917,N,V,54,6,1,S,N,,KHL,45,1,45592.65,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377915,N,V,49,6,1,S,N,,KHL,29,1,159881.61,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377914,N,V,28,6,1,S,N,,KHK,41,0,53800.2,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377908,N,V,31,6,1,S,N,,KHK,28,1,311752.53,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377907,N,H,40,6,1,S,S,,KHL,28,1,789881.58,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377906,N,V,55,6,1,S,S,,KHK,8,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377903,N,H,42,6,1,S,N,,KFC,20,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377899,N,V,35,6,1,S,N,,KHK,24,1,30651.12,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377898,N,V,49,6,1,S,N,,KHL,25,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377896,N,V,42,6,1,S,N,,KHK,3,1,283464.06,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377894,N,H,35,6,1,S,N,,KHK,2,1,36064.62,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377890,N,V,35,6,1,S,N,,KHL,46,1,42507.99,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377889,N,H,51,6,1,S,N,,KHL,41,1,74075.7,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377885,N,V,61,6,1,S,N,,KHL,28,1,87848.28,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377883,N,H,31,6,1,S,N,,KHL,8,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377882,N,H,35,6,1,S,N,,KHL,14,0,122724.03,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377877,N,V,51,6,1,S,N,,KHK,2,1,96299.16,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377876,N,H,46,6,1,S,N,,KHK,28,1,107983.62,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377873,N,V,42,6,1,S,N,,KHL,28,1,168454.23,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377866,N,V,43,6,1,S,N,,KHK,28,0,44363.82,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377865,N,V,34,6,1,S,N,,KFA,28,1,83721.06,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377863,N,V,49,6,1,S,N,,KFA,28,0,152034.03,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377862,N,H,44,6,1,S,N,,KFA,28,1,152034.03,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377860,N,V,70,6,1,S,N,,KFA,28,1,50325.06,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377848,N,V,3,6,1,S,N,,KFC,28,1,80720.01,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377842,N,V,47,6,1,S,N,,KFA,28,1,77173.23,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377839,N,H,28,6,1,S,N,,KHL,46,0,45359.64,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377836,N,H,94,6,1,S,N,,KHK,2,1,120220.8,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377832,N,H,35,6,1,S,N,,KAT,36,0,91509.12,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377830,N,V,41,6,1,S,N,,KHK,8,1,596653.2,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377828,N,V,39,6,1,S,N,,KAT,28,1,145595.52,01 - TOP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1377821,N,V,28,6,1,S,S,,KHK,39,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377820,N,H,32,6,1,S,S,,KHK,8,1,78656.22,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377818,N,V,54,6,1,S,N,,KHL,46,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377815,N,H,62,6,1,S,N,,KHL,29,0,61707.81,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377812,N,V,53,6,1,S,N,,KHL,28,1,191159.01,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377811,N,H,27,6,1,S,N,,KHK,5,0,46442.31,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377810,N,V,32,6,1,S,N,,KHL,28,1,56730.12,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377809,N,V,29,6,1,S,N,,KHK,30,1,88551.21,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377804,N,V,63,6,1,S,S,,KHK,29,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377801,N,H,30,5,1,S,N,,KHK,3,1,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377800,N,H,65,6,1,S,N,,KHL,6,1,106675.68,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377795,N,V,34,6,1,S,N,,KHL,41,1,42541.32,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377793,N,V,31,6,1,S,N,,KHK,28,1,297456.84,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377787,N,H,39,6,1,S,N,,KHK,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377786,N,V,50,6,1,S,N,,KHL,48,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377784,N,V,44,6,1,S,N,,KHL,43,0,87601.2,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377783,N,V,27,6,1,S,S,,KHK,36,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377781,N,V,32,6,1,S,N,,KHK,39,1,87486.54,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377780,N,V,50,6,1,S,S,,KHK,50,1,273773.46,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377776,N,V,38,6,1,S,N,,KHL,45,1,64679.1,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377774,N,H,84,6,1,S,N,,KHL,28,1,211033.02,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377772,N,H,37,6,1,S,N,,KHK,23,1,63230.37,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377769,N,V,82,6,1,S,N,,KHL,28,0,135381.81,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377767,N,H,22,16,1,S,N,,RED,28,1,140312.73,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377766,N,V,21,6,1,S,N,,KHL,47,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377764,N,V,45,6,1,S,N,,KHK,49,1,107234.58,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377763,N,V,31,6,1,S,N,,KHK,41,1,84778.08,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377760,N,V,55,16,1,S,N,,RED,28,1,170011.5,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377759,N,H,33,6,1,S,N,,KHL,28,0,113242.89,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377757,N,V,41,6,1,S,N,,KHL,3,1,81598.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377755,N,H,81,6,1,S,N,,KHK,48,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377754,N,H,20,6,1,S,N,,KHK,28,1,118639.53,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377748,N,H,81,6,1,S,N,,KHK,28,1,250949.16,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377744,N,H,47,6,1,S,N,,KHK,24,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377737,N,V,48,6,1,S,N,,KHK,50,1,106397.67,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377736,N,V,45,6,1,S,N,,KHK,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377734,N,V,28,16,1,S,N,,RED,30,1,75137.25,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377730,N,H,34,6,1,S,N,,KHK,46,0,35000.61,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377728,N,H,39,6,1,S,N,,KHK,30,1,98543.88,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377721,N,V,32,16,1,S,N,,RED,39,1,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377718,N,V,41,6,1,S,N,,KHK,28,1,106744.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377712,N,H,33,6,1,S,N,,KHL,18,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377708,N,H,31,6,1,S,N,,KHK,46,1,67318.47,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377706,N,H,40,6,1,S,N,,KHK,41,0,53535.69,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377705,N,H,31,6,1,S,N,,KHK,28,1,153947.55,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1377703,N,V,23,6,1,S,N,,KHL,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377702,N,H,22,6,1,S,N,,KHK,41,1,97321.29,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377700,N,H,31,6,1,S,N,,KHK,47,1,142839.36,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377697,N,H,58,6,1,S,N,,KHL,50,1,73662.93,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377696,N,H,22,6,1,S,N,,KHK,28,1,103621.53,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377689,N,V,29,6,1,S,N,,KHL,28,1,51402.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377684,N,V,40,6,1,S,N,,KHK,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377683,N,V,33,6,1,S,N,,KHK,29,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377679,N,V,21,6,1,S,N,,KHK,28,1,169025.43,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377674,N,V,57,6,1,S,N,,KHK,3,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377673,N,V,37,6,1,S,N,,KHK,14,1,165780,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377670,N,V,30,6,1,S,N,,KHL,49,1,55341.75,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377663,N,H,53,6,1,S,N,,KHK,28,1,56342.94,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377662,N,H,49,6,1,S,N,,KHK,8,1,111307.77,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377660,N,V,58,16,1,S,N,,RED,50,1,43473.39,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377658,N,V,35,6,1,S,N,,KHK,29,1,60194.67,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377653,N,H,43,6,1,S,N,,KHL,31,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377651,N,H,58,6,1,S,N,,KHL,18,0,115989.87,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377646,N,V,45,6,1,S,S,,KHK,8,1,198148.92,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377643,N,H,51,6,1,S,N,,KHK,41,1,94748.25,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377640,N,V,29,6,1,S,N,,KHL,30,1,64353.66,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
